,stop_id,difference,actual_time,departure_time,stop_code,stop_name,stop_lat,stop_lon
90,902145,300,2018-04-02 16:25:00,2020-04-02 16:20:00,902145,LINDBERGH CENTER STATION - NORTH LOOP/MOROSGO DR,33.823071999999996,-84.36995
91,902145,-180,2018-04-02 18:07:00,2020-04-02 18:10:00,902145,LINDBERGH CENTER STATION - NORTH LOOP/MOROSGO DR,33.823071999999996,-84.36995
92,902145,-60,2018-04-02 20:04:00,2020-04-02 20:05:00,902145,LINDBERGH CENTER STATION - NORTH LOOP/MOROSGO DR,33.823071999999996,-84.36995
93,902145,120,2018-04-02 23:57:00,2020-04-02 23:55:00,902145,LINDBERGH CENTER STATION - NORTH LOOP/MOROSGO DR,33.823071999999996,-84.36995
94,902145,180,2018-04-03 01:38:00,2020-04-02 01:35:00,902145,LINDBERGH CENTER STATION - NORTH LOOP/MOROSGO DR,33.823071999999996,-84.36995
95,902145,0,2018-04-02 06:35:00,2020-04-02 06:35:00,902145,LINDBERGH CENTER STATION - NORTH LOOP/MOROSGO DR,33.823071999999996,-84.36995
96,902145,-540,2018-04-02 08:16:00,2020-04-02 08:25:00,902145,LINDBERGH CENTER STATION - NORTH LOOP/MOROSGO DR,33.823071999999996,-84.36995
97,902145,-480,2018-04-02 10:12:00,2020-04-02 10:20:00,902145,LINDBERGH CENTER STATION - NORTH LOOP/MOROSGO DR,33.823071999999996,-84.36995
98,902145,60,2018-04-02 14:36:00,2020-04-02 14:35:00,902145,LINDBERGH CENTER STATION - NORTH LOOP/MOROSGO DR,33.823071999999996,-84.36995
99,902145,-300,2018-04-02 18:45:00,2020-04-02 18:50:00,902145,LINDBERGH CENTER STATION - NORTH LOOP/MOROSGO DR,33.823071999999996,-84.36995
100,902145,-480,2018-04-02 06:30:00,2020-04-02 06:38:00,902145,LINDBERGH CENTER STATION - NORTH LOOP/MOROSGO DR,33.823071999999996,-84.36995
101,902145,-420,2018-04-02 08:33:00,2020-04-02 08:40:00,902145,LINDBERGH CENTER STATION - NORTH LOOP/MOROSGO DR,33.823071999999996,-84.36995
102,902145,-480,2018-04-02 10:27:00,2020-04-02 10:35:00,902145,LINDBERGH CENTER STATION - NORTH LOOP/MOROSGO DR,33.823071999999996,-84.36995
103,902145,180,2018-04-02 12:53:00,2020-04-02 12:50:00,902145,LINDBERGH CENTER STATION - NORTH LOOP/MOROSGO DR,33.823071999999996,-84.36995
104,902145,-300,2018-04-02 14:30:00,2020-04-02 14:35:00,902145,LINDBERGH CENTER STATION - NORTH LOOP/MOROSGO DR,33.823071999999996,-84.36995
105,902145,-300,2018-04-02 16:35:00,2020-04-02 16:40:00,902145,LINDBERGH CENTER STATION - NORTH LOOP/MOROSGO DR,33.823071999999996,-84.36995
106,902145,-240,2018-04-02 20:36:00,2020-04-02 20:40:00,902145,LINDBERGH CENTER STATION - NORTH LOOP/MOROSGO DR,33.823071999999996,-84.36995
107,902145,60,2018-04-02 22:36:00,2020-04-02 22:35:00,902145,LINDBERGH CENTER STATION - NORTH LOOP/MOROSGO DR,33.823071999999996,-84.36995
108,902145,120,2018-04-03 00:17:00,2020-04-02 00:15:00,902145,LINDBERGH CENTER STATION - NORTH LOOP/MOROSGO DR,33.823071999999996,-84.36995
109,902145,-420,2018-04-02 05:13:00,2020-04-02 05:20:00,902145,LINDBERGH CENTER STATION - NORTH LOOP/MOROSGO DR,33.823071999999996,-84.36995
110,902145,-360,2018-04-02 07:19:00,2020-04-02 07:25:00,902145,LINDBERGH CENTER STATION - NORTH LOOP/MOROSGO DR,33.823071999999996,-84.36995
111,902145,-300,2018-04-02 09:19:00,2020-04-02 09:24:00,902145,LINDBERGH CENTER STATION - NORTH LOOP/MOROSGO DR,33.823071999999996,-84.36995
112,902145,120,2018-04-02 19:37:00,2020-04-02 19:35:00,902145,LINDBERGH CENTER STATION - NORTH LOOP/MOROSGO DR,33.823071999999996,-84.36995
113,902145,120,2018-04-02 21:37:00,2020-04-02 21:35:00,902145,LINDBERGH CENTER STATION - NORTH LOOP/MOROSGO DR,33.823071999999996,-84.36995
114,902145,0,2018-04-02 23:15:00,2020-04-02 23:15:00,902145,LINDBERGH CENTER STATION - NORTH LOOP/MOROSGO DR,33.823071999999996,-84.36995
115,902145,0,2018-04-03 00:55:00,2020-04-02 00:55:00,902145,LINDBERGH CENTER STATION - NORTH LOOP/MOROSGO DR,33.823071999999996,-84.36995
116,905429,0,2018-04-02 05:17:00,2020-04-02 05:17:00,905429,PIEDMONT RD NE @ PEACHTREE RD NE,33.844583,-84.371608
117,905429,0,2018-04-02 07:18:00,2020-04-02 07:18:00,905429,PIEDMONT RD NE @ PEACHTREE RD NE,33.844583,-84.371608
118,905429,0,2018-04-02 09:17:00,2020-04-02 09:17:00,905429,PIEDMONT RD NE @ PEACHTREE RD NE,33.844583,-84.371608
119,905429,0,2018-04-02 11:17:00,2020-04-02 11:17:00,905429,PIEDMONT RD NE @ PEACHTREE RD NE,33.844583,-84.371608
120,905429,-60,2018-04-02 13:16:00,2020-04-02 13:17:00,905429,PIEDMONT RD NE @ PEACHTREE RD NE,33.844583,-84.371608
121,905429,0,2018-04-02 15:18:00,2020-04-02 15:18:00,905429,PIEDMONT RD NE @ PEACHTREE RD NE,33.844583,-84.371608
122,905429,0,2018-04-02 17:18:00,2020-04-02 17:18:00,905429,PIEDMONT RD NE @ PEACHTREE RD NE,33.844583,-84.371608
123,905429,-60,2018-04-02 19:16:00,2020-04-02 19:17:00,905429,PIEDMONT RD NE @ PEACHTREE RD NE,33.844583,-84.371608
124,905429,0,2018-04-02 07:33:00,2020-04-02 07:33:00,905429,PIEDMONT RD NE @ PEACHTREE RD NE,33.844583,-84.371608
125,905429,0,2018-04-02 09:32:00,2020-04-02 09:32:00,905429,PIEDMONT RD NE @ PEACHTREE RD NE,33.844583,-84.371608
126,905429,180,2018-04-02 15:36:00,2020-04-02 15:33:00,905429,PIEDMONT RD NE @ PEACHTREE RD NE,33.844583,-84.371608
127,905429,0,2018-04-02 17:33:00,2020-04-02 17:33:00,905429,PIEDMONT RD NE @ PEACHTREE RD NE,33.844583,-84.371608
128,905429,0,2018-04-02 21:25:00,2020-04-02 21:25:00,905429,PIEDMONT RD NE @ PEACHTREE RD NE,33.844583,-84.371608
129,905429,-60,2018-04-02 12:01:00,2020-04-02 12:02:00,905429,PIEDMONT RD NE @ PEACHTREE RD NE,33.844583,-84.371608
130,905429,-60,2018-04-02 14:01:00,2020-04-02 14:02:00,905429,PIEDMONT RD NE @ PEACHTREE RD NE,33.844583,-84.371608
131,905429,-240,2018-04-02 15:59:00,2020-04-02 16:03:00,905429,PIEDMONT RD NE @ PEACHTREE RD NE,33.844583,-84.371608
132,905429,-240,2018-04-02 17:59:00,2020-04-02 18:03:00,905429,PIEDMONT RD NE @ PEACHTREE RD NE,33.844583,-84.371608
133,905429,0,2018-04-02 06:18:00,2020-04-02 06:18:00,905429,PIEDMONT RD NE @ PEACHTREE RD NE,33.844583,-84.371608
134,905429,0,2018-04-02 08:18:00,2020-04-02 08:18:00,905429,PIEDMONT RD NE @ PEACHTREE RD NE,33.844583,-84.371608
135,905429,180,2018-04-02 14:20:00,2020-04-02 14:17:00,905429,PIEDMONT RD NE @ PEACHTREE RD NE,33.844583,-84.371608
136,905429,0,2018-04-02 18:18:00,2020-04-02 18:18:00,905429,PIEDMONT RD NE @ PEACHTREE RD NE,33.844583,-84.371608
137,905429,0,2018-04-02 22:05:00,2020-04-02 22:05:00,905429,PIEDMONT RD NE @ PEACHTREE RD NE,33.844583,-84.371608
138,905429,0,2018-04-02 10:32:00,2020-04-02 10:32:00,905429,PIEDMONT RD NE @ PEACHTREE RD NE,33.844583,-84.371608
139,905429,-60,2018-04-02 14:31:00,2020-04-02 14:32:00,905429,PIEDMONT RD NE @ PEACHTREE RD NE,33.844583,-84.371608
140,905429,60,2018-04-02 18:34:00,2020-04-02 18:33:00,905429,PIEDMONT RD NE @ PEACHTREE RD NE,33.844583,-84.371608
141,905429,180,2018-04-02 22:28:00,2020-04-02 22:25:00,905429,PIEDMONT RD NE @ PEACHTREE RD NE,33.844583,-84.371608
142,905429,60,2018-04-03 00:06:00,2020-04-02 00:05:00,905429,PIEDMONT RD NE @ PEACHTREE RD NE,33.844583,-84.371608
143,905429,0,2018-04-02 06:48:00,2020-04-02 06:48:00,905429,PIEDMONT RD NE @ PEACHTREE RD NE,33.844583,-84.371608
144,905429,0,2018-04-02 08:48:00,2020-04-02 08:48:00,905429,PIEDMONT RD NE @ PEACHTREE RD NE,33.844583,-84.371608
145,905429,0,2018-04-02 10:47:00,2020-04-02 10:47:00,905429,PIEDMONT RD NE @ PEACHTREE RD NE,33.844583,-84.371608
146,905429,-60,2018-04-02 12:46:00,2020-04-02 12:47:00,905429,PIEDMONT RD NE @ PEACHTREE RD NE,33.844583,-84.371608
147,905429,0,2018-04-02 14:47:00,2020-04-02 14:47:00,905429,PIEDMONT RD NE @ PEACHTREE RD NE,33.844583,-84.371608
148,905429,-660,2018-04-02 18:52:00,2020-04-02 19:03:00,905429,PIEDMONT RD NE @ PEACHTREE RD NE,33.844583,-84.371608
149,905429,120,2018-04-02 20:49:00,2020-04-02 20:47:00,905429,PIEDMONT RD NE @ PEACHTREE RD NE,33.844583,-84.371608
150,905429,0,2018-04-02 07:03:00,2020-04-02 07:03:00,905429,PIEDMONT RD NE @ PEACHTREE RD NE,33.844583,-84.371608
151,905429,0,2018-04-02 09:03:00,2020-04-02 09:03:00,905429,PIEDMONT RD NE @ PEACHTREE RD NE,33.844583,-84.371608
152,905429,180,2018-04-02 11:05:00,2020-04-02 11:02:00,905429,PIEDMONT RD NE @ PEACHTREE RD NE,33.844583,-84.371608
153,905429,60,2018-04-02 13:03:00,2020-04-02 13:02:00,905429,PIEDMONT RD NE @ PEACHTREE RD NE,33.844583,-84.371608
154,905429,0,2018-04-02 15:02:00,2020-04-02 15:02:00,905429,PIEDMONT RD NE @ PEACHTREE RD NE,33.844583,-84.371608
