,stop_id,difference,actual_time,departure_time,stop_name,stop_lat,stop_lon
86,902699,209,4/7/2018 18:13,6:09:00 PM,ROSWELL RD NE @ LAKE PLACID DR NE,33.909002,-84.378784
87,902699,89,4/7/2018 20:11,8:09:00 PM,ROSWELL RD NE @ LAKE PLACID DR NE,33.909002,-84.378784
88,902699,209,4/7/2018 21:55,9:51:00 PM,ROSWELL RD NE @ LAKE PLACID DR NE,33.909002,-84.378784
89,902699,269,4/7/2018 23:36,11:31:00 PM,ROSWELL RD NE @ LAKE PLACID DR NE,33.909002,-84.378784
90,905744,126,4/7/2018 6:34,6:31:00 AM,ROSWELL RD NE @ MARYEANNA DR,33.900208,-84.380478
91,905744,126,4/7/2018 8:34,8:31:00 AM,ROSWELL RD NE @ MARYEANNA DR,33.900208,-84.380478
92,905744,186,4/7/2018 14:35,2:31:00 PM,ROSWELL RD NE @ MARYEANNA DR,33.900208,-84.380478
93,905744,126,4/7/2018 8:54,8:51:00 AM,ROSWELL RD NE @ MARYEANNA DR,33.900208,-84.380478
94,905744,126,4/7/2018 16:54,4:51:00 PM,ROSWELL RD NE @ MARYEANNA DR,33.900208,-84.380478
95,905744,306,4/7/2018 20:59,8:53:00 PM,ROSWELL RD NE @ MARYEANNA DR,33.900208,-84.380478
96,905744,126,4/7/2018 5:54,5:51:00 AM,ROSWELL RD NE @ MARYEANNA DR,33.900208,-84.380478
97,905744,246,4/7/2018 13:56,1:51:00 PM,ROSWELL RD NE @ MARYEANNA DR,33.900208,-84.380478
98,905744,246,4/7/2018 15:56,3:51:00 PM,ROSWELL RD NE @ MARYEANNA DR,33.900208,-84.380478
99,905744,366,4/7/2018 15:18,3:11:00 PM,ROSWELL RD NE @ MARYEANNA DR,33.900208,-84.380478
100,905744,6,4/7/2018 11:32,11:31:00 AM,ROSWELL RD NE @ MARYEANNA DR,33.900208,-84.380478
101,905744,366,4/8/2018 1:00,12:53:00 AM,ROSWELL RD NE @ MARYEANNA DR,33.900208,-84.380478
102,905744,246,4/7/2018 23:38,11:33:00 PM,ROSWELL RD NE @ MARYEANNA DR,33.900208,-84.380478
103,905746,33,4/7/2018 6:37,6:36:00 AM,ROSWELL RD NE@MYSTIC PL NE,33.883138,-84.380128
104,905746,93,4/7/2018 8:38,8:36:00 AM,ROSWELL RD NE@MYSTIC PL NE,33.883138,-84.380128
105,905746,153,4/7/2018 16:39,4:36:00 PM,ROSWELL RD NE@MYSTIC PL NE,33.883138,-84.380128
106,905746,-87,4/7/2018 18:35,6:36:00 PM,ROSWELL RD NE@MYSTIC PL NE,33.883138,-84.380128
107,905746,93,4/7/2018 6:58,6:56:00 AM,ROSWELL RD NE@MYSTIC PL NE,33.883138,-84.380128
108,905746,153,4/7/2018 8:59,8:56:00 AM,ROSWELL RD NE@MYSTIC PL NE,33.883138,-84.380128
109,905746,213,4/7/2018 13:00,12:56:00 PM,ROSWELL RD NE@MYSTIC PL NE,33.883138,-84.380128
110,905746,453,4/7/2018 15:04,2:56:00 PM,ROSWELL RD NE@MYSTIC PL NE,33.883138,-84.380128
